LINKID,M0_19,M0_24,M0_30,M0_40,M0_50,M4_19,M4_24,M4_30,M4_40,M4_50,M5_19,M5_24,M5_30,M5_40,M5_50,M6_19,M6_24,M6_30,M6_40,M6_50,M7_19,M7_24,M7_30,M7_40,M7_50,M8_19,M8_24,M8_30,M8_40,M8_50,M9_19,M9_24,M9_30,M9_40,M9_50
3414_5770,187,454,638,3264,3441,187,108,48,29,35,0,0,270,270,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,319,2963,3095
3415_3559,77,130,141,1489,1594,77,130,141,70,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418,1519
3415_3591,0,564,562,1545,1575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564,562,1545,1575
3415_5770,187,454,638,3264,3441,187,108,48,29,35,0,0,270,270,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,319,2963,3095
3415_9693,221,218,373,326,369,221,218,140,99,108,0,0,233,227,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3417_3441,97,75,81,35,40,97,75,81,35,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3417_3570,181,207,361,316,358,181,207,128,88,97,0,0,233,227,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3417_9693,209,223,376,330,373,209,223,143,102,112,0,0,233,227,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3418_3847,594,741,1071,1170,1233,0,0,0,0,0,0,0,0,0,0,594,741,1071,1170,1233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3419_3421,432,384,358,184,205,432,384,358,184,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3419_5510,402,391,370,166,176,402,391,370,166,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3421_10885,146,181,235,197,221,146,181,112,73,81,0,0,122,124,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3421_3442,458,395,343,186,206,458,395,343,186,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3421_3570,181,207,361,316,358,181,207,128,88,97,0,0,233,227,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3422_10833,11,10,14,557,627,11,10,14,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545,611
3422_3512,11,10,14,557,627,11,10,14,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545,611
3423_10885,146,181,235,197,221,146,181,112,73,81,0,0,122,124,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3423_3579,416,375,365,281,275,416,375,365,281,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3423_3580,92,101,89,64,68,92,101,89,64,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3423_4094,412,351,347,278,266,412,351,347,278,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3424_3529,38,48,487,527,586,38,48,15,19,31,0,0,471,507,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3424_4124,29,37,475,512,571,29,37,3,4,16,0,0,471,507,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3425_11860,14,20,20,21,24,14,20,20,21,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3425_5519,17,22,22,23,26,17,22,22,23,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3426_7101,0,0,259,308,372,0,0,0,0,0,0,0,259,308,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3427_3438,15,22,16,21,23,15,22,16,21,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3428_3447,1523,2127,1912,2346,2187,1523,969,822,649,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1157,1090,1696,1516
3429_10802,474,549,550,901,976,474,549,550,457,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,492
3429_9657,443,506,504,864,946,443,506,504,395,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,522
3430_3439,344,434,414,717,783,344,434,414,341,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,424
3430_8662,344,434,414,717,783,344,434,414,341,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,424
3433_5013,7,8,221,272,258,7,8,3,5,9,0,0,217,267,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3434_3458,60,46,15,15,15,60,46,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3434_3551,57,45,14,15,14,57,45,14,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3435_3473,137,932,949,1894,1958,137,73,82,37,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,858,867,1857,1914
3435_3591,0,738,735,1719,1754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,738,735,1719,1754
3436_3435,134,79,85,38,45,134,79,85,38,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3437_3442,461,393,332,183,203,461,393,332,183,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3437_3594,506,397,335,187,207,506,397,335,187,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3438_3446,15,21,15,20,23,15,21,15,20,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3439_5639,349,442,424,733,800,349,442,424,357,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,424
3440_10925,446,507,501,864,946,446,507,501,389,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,531
3440_5639,349,442,424,733,800,349,442,424,357,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,424
3441_8981,134,79,85,38,45,134,79,85,38,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3444_3445,469,394,384,316,303,469,394,384,316,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3444_3595,467,391,380,311,299,467,391,380,311,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3445_4094,408,348,343,274,263,408,348,343,274,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3446_3529,14,20,12,15,15,14,20,12,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3447_3514,1523,2119,1906,2339,2187,1523,969,822,649,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1150,1083,1689,1516
3449_10919,466,471,457,282,288,466,471,457,282,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3451_11872,12,7,5,6,6,12,7,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3451_4091,16,15,11,14,12,16,15,11,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3452_6843,16,16,316,361,426,16,16,6,7,7,0,0,310,353,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3452_9700,12,11,4,5,5,12,11,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3453_3454,12,11,4,5,5,12,11,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3453_9700,12,11,4,5,5,12,11,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3454_3483,41,24,15,15,14,41,24,15,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3454_7818,61,47,15,16,15,61,47,15,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3456_4438,61,47,15,16,15,61,47,15,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3456_9043,61,47,15,16,15,61,47,15,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3457_10033,140,71,84,39,45,140,71,84,39,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3458_3971,60,46,15,15,15,60,46,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3459_3670,5,4,8,4,5,5,4,8,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3460_3459,5,4,8,4,5,5,4,8,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3461_3457,140,71,84,39,45,140,71,84,39,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3462_3461,140,71,84,39,45,140,71,84,39,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3463_3464,140,978,996,1977,2044,140,72,84,38,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905,911,1939,1999
3463_3467,517,384,320,183,199,517,384,320,183,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3463_3486,557,1381,1318,2202,2285,557,364,297,186,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1017,1021,2015,2080
3463_9698,140,72,84,38,44,140,72,84,38,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3464_3465,140,978,996,1977,2044,140,72,84,38,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905,911,1939,1999
3465_4638,140,978,996,1977,2044,140,72,84,38,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905,911,1939,1999
3466_3515,201,404,470,759,1010,201,146,146,114,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,323,645,906
3467_3468,35,29,26,28,28,35,29,26,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3467_3976,501,369,307,164,183,501,369,307,164,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3468_3600,563,449,431,339,320,563,449,431,339,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3468_4260,589,473,457,367,326,589,473,457,367,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3470_3818,12,11,14,594,674,12,11,14,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589,667
3470_6620,10,9,12,593,668,10,9,12,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588,662
3471_4260,586,470,457,365,324,586,470,457,365,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3471_9038,516,434,418,340,325,516,434,418,340,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3472_10924,446,507,501,864,946,446,507,501,389,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,531
3472_9657,443,506,504,864,946,443,506,504,395,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,522
3473_3979,142,979,995,1895,1959,142,74,83,37,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905,911,1857,1914
3475_3855,5,4,8,4,5,5,4,8,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3475_5177,0,0,0,588,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588,662
3475_6620,10,9,12,593,668,10,9,12,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588,662
3476_3478,46,53,26,35,36,46,53,26,35,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3476_3495,0,0,368,420,480,0,0,0,0,0,0,0,368,420,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3476_7838,44,49,382,431,488,44,49,23,28,28,0,0,358,402,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3478_3479,46,53,26,35,36,46,53,26,35,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3479_3481,46,53,26,35,36,46,53,26,35,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3481_3499,84,73,37,45,45,84,73,37,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3483_3584,41,24,15,15,14,41,24,15,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3484_3499,662,1682,1602,2567,2666,662,394,317,225,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1288,1285,2342,2423
3484_5761,662,1683,1599,2491,2582,662,394,317,225,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1289,1282,2266,2339
3486_3596,556,1565,1496,2375,2466,556,361,294,184,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1203,1201,2190,2264
3487_7274,782,569,515,415,403,782,569,515,415,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3487_8983,749,564,510,408,396,749,564,510,408,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3488_3626,776,610,546,451,439,776,610,546,451,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3488_3668,52,53,43,50,50,52,53,43,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3488_8983,749,564,510,408,396,749,564,510,408,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3489_3490,605,485,458,371,357,605,485,458,371,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3489_4197,776,610,546,451,439,776,610,546,451,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3490_8498,554,432,414,322,308,554,432,414,322,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3490_8953,50,53,43,49,49,50,53,43,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3493_3609,0,0,368,420,480,0,0,0,0,0,0,0,368,420,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3494_3493,0,0,368,420,480,0,0,0,0,0,0,0,368,420,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3495_3494,0,0,368,420,480,0,0,0,0,0,0,0,368,420,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3496_4540,1523,2127,1912,2346,2187,1523,969,822,649,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1158,1090,1697,1516
3498_3499,745,1755,1638,2611,2710,745,467,353,269,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1288,1285,2342,2423
3498_7275,1383,2055,1828,2307,2141,1383,897,737,610,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1158,1090,1697,1516
3498_9045,789,569,517,419,406,789,569,517,419,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3502_5198,339,334,322,996,1045,339,334,322,131,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864,908
3502_5199,314,306,299,912,955,314,306,299,126,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786,826
3503_3663,30,45,48,59,77,0,0,0,0,0,0,0,0,0,0,30,45,48,59,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3504_4630,7,9,394,450,513,7,9,0,0,0,0,0,394,450,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3504_4835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3505_9708,0,0,394,450,513,0,0,0,0,0,0,0,394,450,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3508_5202,226,201,201,146,145,226,201,201,146,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3508_5480,222,197,197,142,143,222,197,197,142,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3509_3525,4,6,5,6,7,4,6,5,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3510_5196,20,24,25,29,33,20,24,25,29,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3512_10781,11,10,14,557,627,11,10,14,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545,611
3514_3466,201,404,470,759,1010,201,146,146,114,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,323,645,906
3514_4629,1724,2524,2376,3099,3197,1724,1115,969,764,774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1408,1406,2335,2423
3515_3516,201,404,470,759,1010,201,146,146,114,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,323,645,906
3516_3409,201,404,470,759,1010,201,146,146,114,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,323,645,906
3517_3428,1523,2127,1912,2346,2187,1523,969,822,649,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1157,1090,1696,1516
3518_3433,7,8,221,272,258,7,8,3,5,9,0,0,217,267,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3519_5789,0,0,392,501,614,0,0,0,0,0,0,0,392,501,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3520_10184,0,0,392,501,614,0,0,0,0,0,0,0,392,501,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3521_5013,19,21,0,0,4,19,21,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3521_5294,10,11,310,301,300,10,11,1,2,9,0,0,308,299,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3522_3711,0,0,484,516,551,0,0,0,0,0,0,0,484,516,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3522_5851,0,0,484,516,551,0,0,0,0,0,0,0,484,516,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3523_8951,482,401,391,321,308,482,401,391,321,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3523_8952,516,434,418,340,325,516,434,418,340,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3524_20050,17,19,1426,1749,1976,17,19,5,7,18,0,0,1421,1742,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3524_3983,17,19,1426,1749,1976,17,19,5,7,18,0,0,1421,1742,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3525_5485,4,6,5,6,7,4,6,5,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3528_5198,339,334,322,996,1045,339,334,322,131,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864,908
3528_5490,361,353,333,1161,1224,361,353,333,138,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1022,1079
3529_5850,21,24,485,518,569,21,24,1,1,17,0,0,484,516,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531_3625,41,63,76,101,126,14,25,36,55,68,0,0,0,0,0,26,37,39,45,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531_9705,41,63,76,101,126,14,25,36,55,68,0,0,0,0,0,26,37,39,45,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3532_3680,7,8,3,5,9,7,8,3,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3535_3613,263,266,607,662,665,263,266,0,0,0,0,0,607,662,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3535_3628,457,463,1521,1717,1833,457,463,0,0,0,0,0,1521,1717,1833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3535_4199,0,0,1087,1297,1386,0,0,0,0,0,0,0,1087,1297,1386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3536_11550,0,0,0,0,138,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3536_3587,241,245,607,662,665,241,245,0,0,0,0,0,607,662,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3536_3613,263,266,607,662,665,263,266,0,0,0,0,0,607,662,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3537_3538,21,27,13,16,14,21,27,13,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3537_3541,27,36,1213,1434,1517,27,36,15,17,16,0,0,1198,1416,1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3537_3617,49,64,1228,1451,1532,49,64,29,34,31,0,0,1199,1416,1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3538_3539,17,22,13,15,13,17,22,13,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3539_3545,6,7,5,6,219,6,7,5,6,4,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3539_3616,24,30,18,21,232,24,30,18,21,17,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3541_3542,27,36,1417,1642,1717,27,36,15,17,16,0,0,1402,1624,1701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542_3634,53,71,1423,1650,2092,53,71,21,25,25,0,0,1402,1624,2067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3544_11551,0,0,0,0,248,0,0,0,0,0,0,0,0,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3545_3544,0,0,0,0,248,0,0,0,0,0,0,0,0,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3550_5493,266,234,235,169,170,266,234,235,169,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3550_5516,319,278,279,202,203,319,278,279,202,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3551_20131,271,496,969,3682,3924,271,181,92,77,86,0,0,577,618,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,299,2986,3070
3551_8976,213,467,977,3674,3934,213,135,77,62,72,0,0,579,648,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,319,2963,3095
3556_9742,580,715,1053,1151,1201,0,0,0,0,0,0,0,0,0,0,580,715,1053,1151,1201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3559_3560,77,130,141,1489,1594,77,130,141,70,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418,1519
3560_5504,90,144,159,1322,1404,90,144,159,61,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1260,1338
3561_8410,1350,1658,2226,2721,2917,337,428,408,337,355,0,0,0,0,0,1013,1230,1817,2007,2138,0,0,0,0,0,0,0,0,0,0,0,0,0,375,424
3561_9179,1350,1658,2226,2721,2917,337,428,408,337,355,0,0,0,0,0,1013,1230,1817,2007,2138,0,0,0,0,0,0,0,0,0,0,0,0,0,375,424
3562_3736,1964,1277,1157,960,928,1964,1277,1157,960,928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3562_9057,1736,1112,980,782,782,1736,1112,980,782,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3564_5369,0,1566,1589,2521,2762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1566,1589,2521,2762
3564_9058,0,1579,1600,2364,2480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1579,1600,2364,2480
3565_3566,1750,2579,2442,3148,3269,1750,1125,983,784,788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1454,1458,2364,2480
